,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
,AAPL,AMZN,BRK-B,GOOG,META,MSFT,NVDA,TSLA,TSM,UNH
Date,,,,,,,,,,
2017-06-21,34.52254104614258,50.11149978637695,169.6199951171875,47.97249984741211,153.91000366210938,65.81865692138672,39.42496109008789,75.27999877929688,31.087310791015625,171.70860290527344
2017-06-22,34.46574401855469,50.064998626708984,168.32000732421875,47.85449981689453,153.39999389648438,65.80931091308594,39.153011322021484,76.52200317382812,31.087310791015625,173.17576599121094
2017-06-23,34.61958312988281,50.1870002746582,167.22000122070312,48.27949905395508,155.07000732421875,66.69912719726562,38.030616760253906,76.69000244140625,31.1042423248291,172.0150604248047
2017-06-26,34.510719299316406,49.69900131225586,167.49000549316406,47.61349868774414,153.58999633789062,66.06220245361328,37.61526870727539,75.49800109863281,31.593053817749023,171.8943634033203
2017-06-27,34.01607131958008,48.8390007019043,167.35000610351562,46.36650085449219,150.5800018310547,64.82581329345703,36.23823547363281,72.4739990234375,30.68365478515625,171.41151428222656
2017-06-28,34.51307678222656,49.51649856567383,169.88999938964844,47.02450180053711,153.24000549316406,65.37842559814453,37.51638412475586,74.24800109863281,30.91099739074707,172.4329071044922
2017-06-29,34.00424575805664,48.79650115966797,169.3000030517578,45.88949966430664,151.0399932861328,64.15141296386719,36.262962341308594,72.1500015258789,30.438810348510742,172.0336151123047
2017-06-30,34.0847053527832,48.400001525878906,169.3699951171875,45.436500549316406,150.97999572753906,64.56356048583984,35.738834381103516,72.3219985961914,30.56997299194336,172.17291259765625
2017-07-03,33.96164321899414,47.68299865722656,171.8000030517578,44.935001373291016,148.42999267578125,63.85170364379883,34.44585037231445,70.52400207519531,30.500017166137695,173.31500244140625
2017-07-05,34.101280212402344,48.56999969482422,171.85000610351562,45.58549880981445,150.33999633789062,64.70404052734375,35.36552429199219,65.41799926757812,30.447555541992188,174.80067443847656
2017-07-06,33.779415130615234,48.25699996948242,170.1999969482422,45.33449935913086,148.82000732421875,64.22633361816406,35.471824645996094,61.76599884033203,30.16773223876953,173.58432006835938
2017-07-07,34.122581481933594,48.9379997253418,171.13999938964844,45.929500579833984,151.44000244140625,65.05997467041016,36.28273010253906,62.64400100708008,30.281410217285156,174.5314178466797
2017-07-10,34.33085250854492,49.82350158691406,170.25,46.439998626708984,153.5,65.54705810546875,37.99847412109375,63.209999084472656,30.604955673217773,173.59359741210938
2017-07-11,34.44208526611328,49.70650100708008,169.24000549316406,46.50450134277344,155.27000427246094,65.55641174316406,38.53743362426758,65.44400024414062,30.937231063842773,172.66505432128906
2017-07-12,34.49178695678711,50.32550048828125,169.9199981689453,47.19150161743164,158.89999389648438,66.64291381835938,40.1765251159668,65.90399932861328,31.208297729492188,173.35214233398438
2017-07-13,34.97221374511719,50.03150177001953,169.69000244140625,47.358001708984375,159.25999450683594,67.22364044189453,39.71174621582031,64.68199920654297,31.61054229736328,172.22860717773438
2017-07-14,35.27277755737305,50.09049987792969,169.47000122070312,47.79949951171875,159.97000122070312,68.169677734375,40.77975082397461,65.55599975585938,31.69798469543457,173.5471649169922
2017-07-17,35.395851135253906,50.50199890136719,170.16000366210938,47.67100143432617,159.72999572753906,68.70357513427734,40.6067008972168,63.91400146484375,31.400680541992188,173.03646850585938
2017-07-18,35.51891326904297,51.22249984741211,170.30999755859375,48.27000045776367,162.86000061035156,68.65674591064453,41.02945327758789,65.64800262451172,31.365699768066406,173.50076293945312
2017-07-19,35.74137878417969,51.34349822998047,171.1999969482422,48.544498443603516,164.13999938964844,69.18125915527344,40.81684112548828,65.052001953125,31.83789825439453,175.673583984375
2017-07-20,35.580448150634766,51.435001373291016,171.3300018310547,48.407501220703125,164.52999877929688,69.5184555053711,41.410179138183594,65.98400115966797,31.56682014465332,177.8185272216797
2017-07-21,35.563880920410156,51.28350067138672,171.33999633789062,48.645999908447266,164.42999267578125,69.11568450927734,41.55851364135742,65.68000030517578,31.348215103149414,178.0784912109375
2017-07-24,35.99461364746094,51.9474983215332,171.3699951171875,49.016998291015625,166.0,68.93772888183594,41.07643127441406,68.50399780273438,31.6717472076416,177.25210571289062
2017-07-25,36.14844512939453,51.993499755859375,172.94000244140625,47.53499984741211,165.27999877929688,69.4903564453125,40.87864685058594,67.91999816894531,31.56682014465332,176.79713439941406
2017-07-26,36.31884765625,52.63999938964844,173.02000427246094,47.38999938964844,165.61000061035156,69.35921478271484,41.35083770751953,68.7699966430664,31.6717472076416,177.12210083007812
2017-07-27,35.63250732421875,52.29999923706055,173.0500030517578,46.704498291015625,170.44000244140625,68.5256118774414,39.98616409301758,66.89199829101562,31.636770248413086,175.43211364746094
2017-07-28,35.38165283203125,51.00199890136719,174.0,47.076499938964844,172.4499969482422,68.41319274902344,40.64131164550781,67.01399993896484,31.356966018676758,177.4935302734375
2017-07-31,35.19941711425781,49.388999938964844,174.97000122070312,46.525001525878906,169.25,68.0947265625,40.1765251159668,64.69400024414062,31.444393157958984,178.1063690185547
2017-08-01,35.51181411743164,49.80950164794922,176.2899932861328,46.541500091552734,169.86000061035156,67.98234558105469,40.6660270690918,63.91400146484375,31.339466094970703,178.49635314941406
2017-08-02,37.189781188964844,49.794498443603516,177.85000610351562,46.519500732421875,169.3000030517578,67.68260192871094,40.64131164550781,65.1780014038086,31.540578842163086,179.2113800048828
2017-08-03,36.818214416503906,49.34600067138672,178.99000549316406,46.182498931884766,168.58999633789062,67.57958221435547,41.15800094604492,69.41799926757812,31.295745849609375,180.85491943359375
2017-08-04,37.012271881103516,49.37900161743164,179.9199981689453,46.39799880981445,169.6199951171875,68.0760269165039,41.33848190307617,71.38200378417969,31.505599975585938,180.9570770263672
2017-08-07,37.58500289916992,49.61349868774414,178.0399932861328,46.46799850463867,171.97999572753906,67.8137435913086,42.609222412109375,71.03399658203125,32.1701774597168,180.86419677734375
2017-08-08,37.885581970214844,49.492000579833984,176.42999267578125,46.339500427246094,171.22999572753906,68.17902374267578,42.1024169921875,73.04399871826172,32.09147262573242,180.97560119628906
2017-08-09,38.11750411987305,49.10049819946289,178.05999755859375,46.14500045776367,171.17999267578125,67.87930297851562,42.54988479614258,72.70600128173828,31.88161849975586,180.91064453125
2017-08-10,36.903404235839844,47.84600067138672,176.36000061035156,45.36199951171875,167.39999389648438,66.88643646240234,40.727840423583984,71.08000183105469,30.90225601196289,178.81210327148438
2017-08-11,37.41660690307617,48.39950180053711,175.33999633789062,45.71950149536133,168.0800018310547,67.90740203857422,38.557212829589844,71.5739974975586,31.601787567138672,179.22994995117188
2017-08-14,37.979705810546875,49.165000915527344,177.2899932861328,46.13349914550781,170.75,68.92835235595703,41.63267517089844,72.76000213623047,31.52309226989746,179.87063598632812
2017-08-15,38.39550018310547,49.137001037597656,177.47000122070312,46.111000061035156,171.0,68.94719696044922,41.2816276550293,72.46600341796875,31.84663963317871,180.60418701171875
2017-08-16,38.24106216430664,48.909000396728516,178.5399932861328,46.347999572753906,170.0,69.35209655761719,40.829193115234375,72.58200073242188,31.776683807373047,179.9263153076172
2017-08-17,37.506893157958984,48.028499603271484,177.16000366210938,45.54899978637695,166.91000366210938,68.17505645751953,39.9194221496582,70.38400268554688,31.295745849609375,178.9327850341797
2017-08-18,37.42135238647461,47.923500061035156,177.55999755859375,45.53350067138672,167.41000366210938,68.25979614257812,39.926822662353516,69.49199676513672,31.356966018676758,177.18710327148438
2017-08-21,37.35245132446289,47.66450119018555,178.33999633789062,45.33300018310547,167.77999877929688,67.93962860107422,39.345848083496094,67.5719985961914,31.461885452270508,178.31065368652344
2017-08-22,37.963077545166016,48.345001220703125,180.4499969482422,46.234500885009766,169.63999938964844,68.89068603515625,40.2217903137207,68.2699966430664,31.934078216552734,180.8734588623047
2017-08-23,38.010589599609375,47.900001525878906,179.97999572753906,46.349998474121094,168.7100067138672,68.47637176513672,41.0259895324707,70.55400085449219,31.986541748046875,180.3627471923828
2017-08-24,37.84190368652344,47.622501373291016,178.42999267578125,46.06399917602539,167.74000549316406,68.44813537597656,40.87504577636719,70.58599853515625,32.20515441894531,180.83633422851562
2017-08-25,37.982078552246094,47.26300048828125,179.60000610351562,45.794498443603516,166.32000732421875,68.5705337524414,40.53357696533203,69.61000061035156,32.222633361816406,180.4742431640625
2017-08-28,38.36460876464844,47.30099868774414,178.6999969482422,45.69049835205078,167.24000549316406,68.57994842529297,40.82061004638672,69.13200378417969,32.15268325805664,181.15203857421875
2017-08-29,38.706748962402344,47.702999114990234,178.6199951171875,46.06449890136719,168.0500030517578,68.787109375,40.75379943847656,69.47200012207031,32.248870849609375,182.67489624023438
2017-08-30,38.81129837036133,48.37950134277344,180.35000610351562,46.47850036621094,169.9199981689453,69.69109344482422,40.99628829956055,70.63600158691406,32.2925910949707,181.88558959960938
2017-08-31,38.96573257446289,49.029998779296875,181.16000366210938,46.96649932861328,171.97000122070312,70.40673828125,41.92668151855469,71.18000030517578,32.32757568359375,184.6898193359375
2017-09-01,38.977603912353516,48.912498474121094,180.72999572753906,46.867000579833984,172.02000427246094,69.62516784667969,42.17906188964844,71.08000183105469,32.54617691040039,185.47911071777344
2017-09-05,38.509544372558594,48.26350021362305,176.97999572753906,46.42250061035156,170.72000122070312,69.31443786621094,41.053192138671875,69.91799926757812,32.222633361816406,185.07054138183594
2017-09-06,38.46916198730469,48.38999938964844,176.7899932861328,46.390499114990234,172.08999633789062,69.11669158935547,41.0284538269043,68.90599822998047,32.589900970458984,184.2069854736328
2017-09-07,38.31471252441406,48.9734992980957,173.99000549316406,46.79750061035156,173.2100067138672,70.00184631347656,41.218990325927734,70.12200164794922,32.82599639892578,184.71026611328125
2017-09-08,37.68983459472656,48.29499816894531,175.5,46.32500076293945,170.9499969482422,69.66284942626953,40.50387954711914,68.68000030517578,32.791019439697266,184.31884765625
2017-09-11,38.371742248535156,48.89799880981445,177.8699951171875,46.45399856567383,173.50999450683594,70.39730834960938,41.81779479980469,72.73799896240234,33.08831787109375,186.02456665039062
2017-09-12,38.21967697143555,49.12900161743164,178.6300048828125,46.60350036621094,172.9600067138672,70.32198333740234,41.96873474121094,72.55000305175781,33.10581588745117,184.057861328125
2017-09-13,37.93218231201172,49.97999954223633,178.9199981689453,46.75450134277344,173.0500030517578,70.82105255126953,42.15679931640625,73.24600219726562,32.81724548339844,184.85946655273438
2017-09-14,37.606685638427734,49.61050033569336,178.57000732421875,46.25550079345703,170.9600067138672,70.40673828125,41.916770935058594,75.52799987792969,32.68608856201172,184.30015563964844
2017-09-15,37.98683166503906,49.339500427246094,179.88999938964844,46.01449966430664,171.63999938964844,70.91522979736328,44.566890716552734,75.96199798583984,32.92218780517578,184.7196044921875
2017-09-18,37.69934844970703,48.70949935913086,181.47000122070312,45.75,170.00999450683594,70.77399444580078,46.407867431640625,77.0,33.2894287109375,184.7289581298828
2017-09-19,37.713600158691406,48.49300003051758,183.00999450683594,46.09049987792969,172.52000427246094,71.03764343261719,46.35837936401367,75.0199966430664,33.49055862426758,181.4293670654297
2017-09-20,37.08160400390625,48.660499572753906,183.82000732421875,46.57899856567383,172.1699981689453,70.56681060791016,45.984737396240234,74.78199768066406,33.070831298828125,182.45468139648438
2017-09-21,36.44484329223633,48.23249816894531,183.16000366210938,46.622501373291016,171.11000061035156,69.87940979003906,44.72771072387695,73.2959976196289,33.438087463378906,181.9513702392578
2017-09-22,36.08844757080078,47.755001068115234,181.86000061035156,46.42649841308594,170.5399932861328,70.06776428222656,44.292232513427734,70.21800231933594,33.0271110534668,179.91943359375
2017-09-25,35.77007293701172,46.989498138427734,182.52000427246094,46.048500061035156,162.8699951171875,68.98487091064453,42.312686920166016,68.99800109863281,32.415016174316406,178.72634887695312
2017-09-26,36.38543701171875,46.93000030517578,181.86000061035156,46.24300003051758,164.2100067138672,68.98487091064453,42.550235748291016,69.05000305175781,32.476219177246094,179.61184692382812
2017-09-27,36.64442443847656,47.54349899291992,183.27000427246094,47.2244987487793,167.67999267578125,69.5404281616211,43.48309326171875,68.19400024414062,32.57241439819336,181.28030395507812
2017-09-28,36.41870880126953,47.81999969482422,183.2100067138672,47.474998474121094,168.72999572753906,69.55925750732422,43.470706939697266,67.91999816894531,32.397525787353516,182.7808837890625
2017-09-29,36.61827850341797,48.067501068115234,183.32000732421875,47.955501556396484,170.8699951171875,70.14308166503906,44.23531723022461,68.22000122070312,32.834739685058594,182.54786682128906
2017-10-02,36.54462432861328,47.95949935913086,185.41000366210938,47.66350173950195,169.47000122070312,70.2560806274414,44.292232513427734,68.30599975585938,33.34189987182617,184.0299072265625
2017-10-03,36.70381164550781,47.85499954223633,185.6699981689453,47.88949966430664,169.9600067138672,69.9264907836914,44.3837776184082,69.62799835205078,33.612972259521484,185.13906860351562
2017-10-04,36.466224670410156,48.272499084472656,185.8300018310547,47.58399963378906,168.4199981689453,70.33141326904297,44.75494384765625,71.00199890136719,33.464324951171875,186.86341857910156
2017-10-05,36.920021057128906,49.04249954223633,187.1199951171875,48.49800109863281,171.24000549316406,71.5367202758789,44.730201721191406,71.06600189208984,33.630462646484375,184.4586639404297
2017-10-06,36.898651123046875,49.479000091552734,187.42999267578125,48.94449996948242,172.22999572753906,71.56494903564453,44.86134338378906,71.3759994506836,33.630462646484375,184.6077880859375
2017-10-09,37.02694320678711,49.54949951171875,187.5,48.849998474121094,172.5,71.83804321289062,45.873390197753906,68.58799743652344,33.90153503417969,182.96731567382812
2017-10-10,37.04119873046875,49.36000061035156,188.0,48.630001068115234,171.58999633789062,71.83804321289062,46.749332427978516,71.11799621582031,34.0764274597168,181.4573211669922
2017-10-11,37.195648193359375,49.75,187.4600067138672,49.462501525878906,172.74000549316406,71.9604721069336,47.2466926574707,70.91999816894531,35.28313446044922,181.9979705810547
2017-10-12,37.064964294433594,50.04650115966797,186.3000030517578,49.39149856567383,172.5500030517578,72.61959838867188,47.268959045410156,71.13600158691406,35.36183547973633,179.8169403076172
2017-10-13,37.3001823425293,50.14699935913086,187.3699951171875,49.48400115966797,173.74000549316406,72.96800994873047,48.14985656738281,71.11399841308594,35.694114685058594,179.4440460205078
2017-10-16,37.98683166503906,50.31700134277344,187.9600067138672,49.599998474121094,174.52000427246094,73.11869049072266,48.976314544677734,70.12000274658203,35.75531768798828,180.07786560058594
2017-10-17,38.12701416015625,50.45650100708008,187.38999938964844,49.60900115966797,176.11000061035156,73.06214904785156,48.9317741394043,71.1500015258789,36.07012176513672,190.0418243408203
2017-10-18,37.95832443237305,49.849998474121094,187.85000610351562,49.640499114990234,176.02999877929688,73.08100891113281,48.889713287353516,71.93000030517578,36.28872299194336,191.290771484375
2017-10-19,37.06020736694336,49.330501556396484,187.2100067138672,49.22249984741211,174.55999755859375,73.36351013183594,48.94415283203125,70.36199951171875,35.912715911865234,189.44525146484375
2017-10-20,37.124359130859375,49.14550018310547,189.0399932861328,49.40999984741211,174.97999572753906,74.21099090576172,48.7214469909668,69.0199966430664,35.95643615722656,193.39732360839844
2017-10-23,37.1053581237793,48.314998626708984,189.38999938964844,48.42250061035156,171.27000427246094,74.22982025146484,48.65216827392578,67.40399932861328,36.03514099121094,192.94989013671875
2017-10-24,37.32630920410156,48.79499816894531,189.77999877929688,48.527000427246094,171.8000030517578,74.25807189941406,49.161903381347656,67.46800231933594,36.13133239746094,194.01246643066406
2017-10-25,37.162384033203125,48.64550018310547,188.7100067138672,48.666500091552734,170.60000610351562,74.0414810180664,47.91973114013672,65.16799926757812,35.99142074584961,193.46253967285156
2017-10-26,37.39997482299805,48.621498107910156,188.61000061035156,48.62799835205078,170.6300048828125,74.16390228271484,48.42204666137695,65.23400115966797,36.02640151977539,194.9445343017578
2017-10-27,38.74000930786133,55.04750061035156,188.58999633789062,50.9635009765625,177.8800048828125,78.91920471191406,49.94876480102539,64.17400360107422,36.85710144042969,198.16026306152344
2017-10-30,39.61199188232422,55.54249954223633,187.85000610351562,50.855499267578125,179.8699951171875,78.99453735351562,50.438697814941406,64.01599884033203,36.839622497558594,195.1682586669922
2017-10-31,40.16321563720703,55.263999938964844,186.94000244140625,50.832000732421875,180.05999755859375,78.32598114013672,51.17359924316406,66.30599975585938,37.014495849609375,195.94186401367188
2017-11-01,39.652381896972656,55.183998107910156,187.1699981689453,51.275001525878906,182.66000366210938,78.32598114013672,51.270111083984375,64.21600341796875,36.81338119506836,195.29873657226562
2017-11-02,39.94224166870117,54.71099853515625,188.61000061035156,51.27899932861328,178.9199981689453,79.14521026611328,50.95832824707031,59.85200119018555,36.85710144042969,196.76210021972656
2017-11-03,40.98529815673828,55.58000183105469,187.27000427246094,51.624000549316406,178.9199981689453,79.22994232177734,51.6388053894043,61.21799850463867,36.8920783996582,198.41189575195312
2017-11-06,41.401084899902344,56.03300094604492,186.67999267578125,51.29499816894531,180.1699981689453,79.54069519042969,51.87139129638672,60.555999755859375,37.1019401550293,197.71282958984375
2017-11-07,41.534141540527344,56.15850067138672,186.3000030517578,51.666500091552734,180.25,79.35234832763672,52.46525955200195,61.209999084472656,37.17189025878906,198.25344848632812
2017-11-08,41.8739013671875,56.64400100708008,184.60000610351562,51.99250030517578,179.55999755859375,79.62543487548828,51.75509262084961,60.87799835205078,37.1019401550293,196.4545440673828
2017-11-09,41.78837585449219,56.45650100708008,184.49000549316406,51.5629997253418,179.3000030517578,79.18285369873047,50.804908752441406,60.597999572753906,36.411136627197266,197.19085693359375
2017-11-10,41.650062561035156,56.26750183105469,183.67999267578125,51.403499603271484,178.4600067138672,78.97571563720703,53.48225021362305,60.597999572753906,36.48109436035156,196.7341766357422
2017-11-13,41.48316192626953,56.458499908447266,184.39999389648438,51.287498474121094,178.77000427246094,79.0322036743164,52.613731384277344,63.08000183105469,36.734676361083984,198.21615600585938
2017-11-14,40.85602569580078,56.84199905395508,183.33999633789062,51.29999923706055,178.07000732421875,79.14521026611328,52.997257232666016,61.7400016784668,36.603515625,197.33070373535156
2017-11-15,40.317134857177734,56.33449935913086,181.80999755859375,51.045501708984375,177.9499969482422,78.53006744384766,51.95800018310547,62.2599983215332,36.323707580566406,195.60633850097656
2017-11-16,40.79880905151367,56.864498138427734,182.0500030517578,51.625,179.58999633789062,78.7382583618164,52.361324310302734,62.5,36.81338119506836,196.79006958007812
2017-11-17,40.57227325439453,56.49399948120117,181.05999755859375,50.954498291015625,179.0,77.98115539550781,52.299468994140625,63.0099983215332,36.787147521972656,195.64361572265625
2017-11-20,40.531734466552734,56.31549835205078,181.6300048828125,50.91899871826172,178.74000549316406,78.10417175292969,52.97250747680664,61.74800109863281,36.909576416015625,195.96986389160156
2017-11-21,41.28524398803711,56.9744987487793,183.17999267578125,51.7244987487793,181.86000061035156,79.23037719726562,53.45996856689453,63.5620002746582,37.23311233520508,198.16026306152344
2017-11-22,41.71921920776367,57.80799865722656,182.55999755859375,51.79800033569336,180.8699951171875,78.65308380126953,53.21978759765625,62.52000045776367,37.08445358276367,196.8739471435547
2017-11-24,41.721595764160156,59.29999923706055,182.36000061035156,52.03049850463867,182.77999877929688,78.79503631591797,53.72244644165039,63.11000061035156,37.59162902832031,198.07635498046875
2017-11-27,41.51176071166992,59.791500091552734,183.49000549316406,52.71049880981445,183.02999877929688,79.3723373413086,53.024173736572266,63.36199951171875,35.93021011352539,197.9738006591797
2017-11-28,41.2685546875,59.68000030517578,187.5399932861328,52.37049865722656,182.4199981689453,80.32817077636719,52.17485809326172,63.5099983215332,35.79029846191406,201.4597625732422
2017-11-29,40.41250228881836,58.063499450683594,189.85000610351562,51.08300018310547,175.1300048828125,78.8707504272461,48.63644027709961,61.507999420166016,34.46117401123047,207.74205017089844
2017-11-30,40.97763442993164,58.837501525878906,193.00999450683594,51.070499420166016,177.17999267578125,79.65623474121094,49.69871139526367,61.77000045776367,34.627315521240234,213.3907928466797
2017-12-01,40.7868766784668,58.11750030517578,194.55999755859375,50.50849914550781,175.10000610351562,79.74141693115234,48.948429107666016,61.305999755859375,34.71475601196289,212.09080505371094
2017-12-04,40.48881530761719,56.6974983215332,196.9600067138672,49.933998107910156,171.47000122070312,76.73194122314453,46.219722747802734,61.040000915527344,34.44369125366211,207.0780029296875
2017-12-05,40.45066833496094,57.07849884033203,196.07000732421875,50.25749969482422,172.8300018310547,77.2145767211914,46.487159729003906,60.7400016784668,34.27754592895508,205.83413696289062
2017-12-06,40.30044174194336,57.61750030517578,196.00999450683594,50.91899871826172,176.05999755859375,78.34076690673828,46.8635139465332,62.652000427246094,33.822845458984375,205.69387817382812
2017-12-07,40.37437057495117,57.989498138427734,196.33999633789062,51.54650115966797,180.13999938964844,78.06632995605469,47.53950881958008,62.24800109863281,34.11139678955078,205.89028930664062
2017-12-08,40.38628005981445,58.099998474121094,196.44000244140625,51.852500915527344,179.0,79.64678955078125,47.41571044921875,63.0260009765625,34.1026611328125,209.40672302246094
2017-12-11,41.17316436767578,58.44599914550781,196.6999969482422,52.05500030517578,179.0399932861328,80.65938568115234,48.20064163208008,65.78199768066406,34.42619705200195,208.340576171875
2017-12-12,40.941871643066406,58.25400161743164,199.07000732421875,52.02399826049805,176.9600067138672,80.9906234741211,47.2547492980957,68.20600128173828,34.364986419677734,208.07872009277344
2017-12-13,41.07778549194336,58.20650100708008,197.39999389648438,52.03049850463867,178.3000030517578,80.77294158935547,46.10087585449219,67.80599975585938,34.35624313354492,209.81822204589844
2017-12-14,41.06586837768555,58.7130012512207,196.66000366210938,52.45750045776367,178.38999938964844,80.14836120605469,46.172672271728516,67.5780029296875,34.45242691040039,206.9189910888672
2017-12-15,41.48316192626953,58.957000732421875,197.77999877929688,53.20949935913086,180.17999267578125,82.1925277709961,47.43303298950195,68.69000244140625,34.53986740112305,207.4520721435547
2017-12-18,42.06736373901367,59.52899932861328,199.33999633789062,53.856998443603516,180.82000732421875,81.74772644042969,49.0029182434082,67.77400207519531,34.45242691040039,208.24700927734375
2017-12-19,41.61907196044922,59.36899948120117,197.91000366210938,53.534000396728516,179.50999450683594,81.22724151611328,48.5596809387207,66.22000122070312,34.399967193603516,207.6578369140625
2017-12-20,41.573768615722656,58.88100051879883,197.7899932861328,53.247501373291016,177.88999938964844,80.933837890625,48.730533599853516,65.7959976196289,34.487403869628906,207.97581481933594
2017-12-21,41.731136322021484,58.737998962402344,198.88999938964844,53.18149948120117,177.4499969482422,80.91493225097656,48.505210876464844,66.33200073242188,34.303775787353516,207.33053588867188
2017-12-22,41.731136322021484,58.417999267578125,197.9199981689453,53.00600051879883,177.1999969482422,80.92438507080078,48.35169219970703,65.04000091552734,34.653541564941406,205.74996948242188
2017-12-26,40.672428131103516,58.8380012512207,197.57000732421875,52.83700180053711,175.99000549316406,80.82025909423828,48.88901138305664,63.45800018310547,34.05893325805664,205.37588500976562
2017-12-27,40.67958450317383,59.112998962402344,198.69000244140625,52.46849822998047,177.6199951171875,81.11365509033203,48.822147369384766,62.327999114990234,34.17261505126953,206.14276123046875
2017-12-28,40.79403305053711,59.30500030517578,199.55999755859375,52.40700149536133,177.9199981689453,81.12312316894531,48.87910461425781,63.071998596191406,34.749732971191406,208.340576171875
2017-12-29,40.3528938293457,58.4734992980957,198.22000122070312,52.31999969482422,176.4600067138672,80.9527587890625,47.91340637207031,62.27000045776367,34.67103576660156,206.1801300048828
2018-01-02,41.07540512084961,59.45050048828125,197.22000122070312,53.25,181.4199981689453,81.34077453613281,49.36195373535156,64.10600280761719,35.86900329589844,206.83485412597656
2018-01-03,41.06825637817383,60.209999084472656,199.7899932861328,54.124000549316406,184.6699981689453,81.7193374633789,52.610652923583984,63.45000076293945,36.47235107421875,209.0045623779297
2018-01-04,41.2590217590332,60.47949981689453,200.69000244140625,54.31999969482422,184.3300018310547,82.43856811523438,52.88798904418945,62.92399978637695,36.27997970581055,209.91175842285156
2018-01-05,41.728755950927734,61.457000732421875,201.4199981689453,55.11149978637695,186.85000610351562,83.4606704711914,53.33615493774414,63.316001892089844,37.128177642822266,213.91452026367188
2018-01-08,41.573768615722656,62.34349822998047,202.74000549316406,55.34700012207031,188.27999877929688,83.54583740234375,54.970420837402344,67.28199768066406,37.110687255859375,210.20162963867188
2018-01-09,41.56899642944336,62.6349983215332,203.02000427246094,55.3129997253418,187.8699951171875,83.48904418945312,54.95555877685547,66.73799896240234,36.88333511352539,211.24911499023438
2018-01-10,41.55945587158203,62.71649932861328,205.61000061035156,55.13050079345703,187.83999633789062,83.11050415039062,55.38641357421875,66.95999908447266,36.11384582519531,209.6779327392578
2018-01-11,41.79551696777344,63.83399963378906,206.69000244140625,55.2760009765625,187.77000427246094,83.3565444946289,55.48545837402344,67.58999633789062,35.877742767333984,210.7908477783203
2018-01-12,42.22712326049805,65.26000213623047,210.16000366210938,56.112998962402344,179.3699951171875,84.7950439453125,55.21308135986328,67.24400329589844,36.01765441894531,213.83033752441406
2018-01-16,42.01251220703125,65.24299621582031,210.2899932861328,56.0880012512207,178.38999938964844,83.61206817626953,54.5024299621582,68.01200103759766,36.92705535888672,217.8144073486328
2018-01-17,42.70640563964844,64.75,214.16000366210938,56.5989990234375,177.60000610351562,85.30608367919922,55.6439323425293,69.43199920654297,37.71404266357422,222.9862060546875
